idx,claim_id,claim,excerpt,replacement,anchored,L_h_orig,S_h,I_h,L_o_orig,S_o,I_o,S_x,p_entail,p_contra,p_contra_claim_fwd,p_contra_claim_bwd,p_entail_claim_fwd,snippet
222,3,The next token is likely a noun describing a financing approach or structural reform.,"next token likely a noun describing a financing approach, raise, or structural reform","next token likely a verb describing a cooking method, sauce, or dessert",True,0.19078037,-0.0076554865,-0.005413905,0.0182578694075346,-0.003256036899983883,-0.0018379762768745422,0.031320237,0.033596184,0.0022759463,0.9825147986412048,0.9904414415359497,0.00043324707075953484,last
223,0,"The text is an instructional financial article with informal, ESL-like English phrases.",Instructional/financial article structure with informal English phrases,Lyrical/poetic verse structure with archaic English phrases,True,0.15867314,0.0063990355,0.004072055,0.014774028211832047,0.0009870566427707672,0.00923442468047142,0.87781405,0.92137265,0.043558586,0.9564263820648193,0.9891875386238098,0.004251144360750914,first
223,1,The text has begun enumerating reasons to choose personal loans.,The text has begun enumerating reasons to choose personal loans,The text has begun listing reasons to avoid personal loans,True,0.15867314,0.0008611083,0.0026961118,0.014774028211832047,0.0009008422493934631,0.0005761198699474335,0.95715004,0.97688746,0.019737413,0.9948540329933167,0.9953963160514832,0.0010041670175269246,middle
223,2,"The final clause ends in ""as"" and is mid-sentence.","Final clause ""Personal loans can be literal lifesavers if you encounter unforeseen emergencies as"" is mid-sentence","Final clause ""Personal loans can be literal lifesavers if you encounter unforeseen emergencies."" is sentence-final",True,0.15867314,0.12556723,0.0146051645,0.014774028211832047,0.03032095730304718,0.01219753548502922,0.9130056,0.95265406,0.03964848,0.9684555530548096,0.9909850358963013,0.010664425790309906,last
223,3,"Further benefits or uses are expected, continuing the list-like pattern.","further benefits/uses are expected, continuing the list-like elaboration pattern","no further benefits are expected, the list having been closed with a summary",True,0.15867314,0.0001719743,-0.0041351616,0.014774028211832047,0.007048014551401138,-0.0005299672484397888,0.48702675,0.49227569,0.0052489247,0.9991262555122375,0.9979361295700073,0.000207300137844868,middle
224,0,The text is a financial opinion/editorial commentary using colorful metaphors.,"Financial commentary opinion/editorial genre, using colorful metaphors","Technical instruction manual genre, using dry literal wording",True,0.28449768,0.0072661936,0.0018726587,0.00395859545096755,-0.0024429309414699674,5.447538569569588e-05,0.34990966,0.35817835,0.0082686925,0.9973272085189819,0.9937992691993713,8.969616465037689e-05,first
224,1,The author is building a contrarian case for an imminent stock decline.,author is building a contrarian case for an imminent stock decline,author is building a consensus case for a sustained stock rally,True,0.28449768,0.00016477704,0.010928512,0.00395859545096755,-0.001766611123457551,0.0006263558752834797,0.86780363,0.8715217,0.003718088,0.9988540410995483,0.9981529116630554,0.00011378217459423468,middle
224,2,"The final token ""down the"" begins a temporal phrasal construction.","Final token ""down the"" begins a temporal/popular phrasal construction","Final token ""down payment"" ends a financial noun phrase",True,0.28449768,0.040305167,0.010427952,0.00395859545096755,0.0014425991103053093,0.0006231251172721386,0.88466406,0.904531,0.019866945,0.9727209210395813,0.9352715611457825,0.0064399391412734985,last
224,3,"The phrase almost certainly completes as ""the road"" or ""ahead"" to signal a near-future stock collapse.","almost certainly completing as ""the road"" or ""ahead"" to signal near-future stock collapse","almost certainly completing as ""the hatch"" or ""below"" to signal long-past stock recovery",True,0.28449768,0.021832347,0.01730612,0.00395859545096755,0.0006217313930392265,-0.0024277041666209698,0.566204,0.5960542,0.029850183,0.9984050393104553,0.994353175163269,0.00019046361558139324,last
225,0,"The text is machine-translated, garbled English from UK fast-loan advertisements.",Machine-translated/garbled English text pattern (UK fast loan advertisements),Polished native-English literary pattern (British short-story anthology),True,0.250073,0.041774064,0.03520584,0.019915785640478134,0.0011992566287517548,-0.0037623662501573563,0.008214966,0.013169988,0.0049550217,0.9982897639274597,0.9970468878746033,0.00010313765233149752,first
225,1,A bulleted list of eligibility requirements is ongoing.,Bulleted eligibility requirements list structure is ongoing,Flowing narrative paragraph structure is ongoing,True,0.250073,0.003684163,0.005353868,0.019915785640478134,0.001810053363442421,-0.0001515410840511322,-0.008165326,0.040166125,0.04833145,0.022587157785892487,0.004910684190690517,0.2671580910682678,middle
225,2,"The final token ""details"" ends a sub-point list item.","Final token ""details"" ends a lettered sub-point list item","Final token ""however"" opens a flowing prose paragraph",True,0.250073,0.0058651567,0.0065620244,0.019915785640478134,-0.006065515801310539,-0.004783562384545803,0.7011578,0.7380468,0.036889005,0.9948868155479431,0.9904924035072327,0.0003456893318798393,last
225,3,The continuation will maintain the corrupted register.,continuation will maintain this corrupted register,continuation will switch to a polished legal register,True,0.250073,-0.00010769069,-0.004775703,0.019915785640478134,-0.004111425951123238,-0.0019206814467906952,-0.5318348,0.00885982,0.5406946,0.9995495676994324,0.9993982315063477,4.945175533066504e-05,first
226,0,The text follows the boilerplate structure of financial news stock analyst reports.,Financial news boilerplate structure for stock analyst reports,Fairy-tale narrative structure for children's bedtime stories,True,0.2936162,0.08506334,0.013799489,0.14814843237400055,-0.08038835227489471,-0.021526560187339783,0.3702037,0.38395914,0.013755442,0.9976176619529724,0.9895558953285217,0.0001914318127091974,first
226,1,The list of analyst rating counts is incomplete.,The list of analyst ratings counts is incomplete,The list of analyst ratings counts is finished,True,0.2936162,-0.0014220178,0.0052928925,0.14814843237400055,-0.006342887878417969,-0.009994879364967346,0.859125,0.86756414,0.0084391115,0.9990763664245605,0.9978898167610168,0.0002210902312071994,middle
226,2,"The final token ""assigned"" is a verb completing a parallel list structure.","Final token ""assigned"" is a verb completing a parallel list structure","Final token ""rating"" is a noun closing a parallel list structure",True,0.2936162,-0.0065877736,-0.007535875,0.14814843237400055,0.044690608978271484,-0.005259960889816284,0.91785467,0.93652886,0.018674169,0.9728240370750427,0.869763970375061,0.0031759089324623346,middle
226,3,The template formatting constrains the next content to keep matching financial boilerplate.,The template formatting constrains the next content to continue matching,The loose formatting frees the next content to stop matching,True,0.2936162,-0.0019363761,-0.0034999847,0.14814843237400055,-0.0011234432458877563,0.046067774295806885,0.012537529,0.015734106,0.0031965773,0.9993875026702881,0.9975970387458801,9.474850230617449e-05,last
227,0,The text is quoted speech from a church leader giving a realistic assessment of rural housing challenges.,Quoted speech from a church leader continuing a realistic assessment of rural housing challenges,Unquoted narration from a sports commentator giving a playful recap of urban football matches,True,0.2803846,-0.0020298958,-0.008346528,0.051692746579647064,-0.0015050359070301056,0.015610821545124054,0.0003463016,0.0039888113,0.0036425097,0.9951584935188293,0.9990106821060181,9.71525369095616e-05,first
227,1,The text alternates between optimistic possibilities and blunt economic realities.,The text alternates between optimistic possibilities and blunt economic realities.,The text dwells solely on gloomy predictions and vague economic abstractions.,True,0.2803846,-0.0013111532,-0.0016331673,0.051692746579647064,0.009207747876644135,0.011224903166294098,0.98945385,0.9908921,0.0014382821,0.9997448325157166,0.9971592426300049,4.646470188163221e-05,first
227,2,"The final token ""law"" begins a compound noun or illustrative detail mid-sentence.","Final token ""law"" begins a compound noun or illustrative detail mid-sentence","Final token ""houses"" ends a simple noun phrase at sentence end",True,0.2803846,0.014805645,0.011970639,0.051692746579647064,0.01024160161614418,0.00539032369852066,0.27746072,0.337984,0.06052326,0.9958503246307373,0.9944599866867065,0.00017604281310923398,last
227,3,"The text explains housing shortage problems in a small community of 2,300.","explaining housing shortage problems in a small community of 2,300","celebrating a housing surplus in a large city of 2,300,000",True,0.2803846,-0.009179741,0.0046761334,0.051692746579647064,-0.00839821994304657,0.0096316859126091,0.00029752927,0.0014033143,0.001105785,0.999241828918457,0.9987230896949768,8.24678354547359e-05,middle
228,0,The text is a corporate automotive news report with a bullet summary followed by detailed elaboration.,Corporate news report structure (automotive industry): bullet-point summary followed by detailed elaboration,Personal travel blog structure (backpacking hobby): rambling anecdote followed by a photo caption,True,0.16293256,0.005322188,0.00031277537,0.1469331681728363,-0.01831492781639099,-0.005824238061904907,-0.00023833569,0.008920382,0.0091587175,0.9753459095954895,0.8934834599494934,0.00021880998974666,first
228,1,"The content traces Volkswagen Group's shift to EVs, IPO and restructuring milestones.","content traces Volkswagen Group's shift to EVs, IPO, restructuring milestones","content traces Volkswagen Group's return to diesel engines, delisting, bankruptcy milestones",True,0.16293256,0.010786459,0.012786493,0.1469331681728363,0.014273986220359802,0.013047829270362854,0.00044613262,0.002572908,0.0021267754,0.9648076891899109,0.9789436459541321,0.0006615118472836912,middle
228,2,"The final token is mid-quote from CEO Herbert Diess, ending in ""steps"".","Final token is mid-quote from CEO Herbert Diess, ""In 2021 and 2022, we took major steps""","Final token is post-quote from CEO Herbert Diess, ""In 2021 and 2022, we took no risks.""",True,0.16293256,0.563522,0.05688852,0.1469331681728363,6.796466261148453,0.09479276835918427,0.0530674,0.056504454,0.0034370515,0.9985878467559814,0.9989956021308899,0.00020120649423915893,last
228,3,The report is now transitioning to an executive quote.,now transitioning to executive quote,now closing with a bulleted price table,True,0.16293256,0.0035376102,0.0035717636,0.1469331681728363,0.017526105046272278,0.01596762239933014,-7.763819e-05,0.0010658223,0.0011434605,0.5113413333892822,0.2689321041107178,0.014820653013885021,first
229,0,The text is in a political/journalistic register with a critical NGO statement about UK housing policy.,Political/journalistic register with a critical NGO statement about UK housing policy,Culinary/recipe register with an enthusiastic reader comment about a chocolate cake,True,0.21611223,0.042004526,0.008084387,0.03983515873551369,0.027050059288740158,0.0011508986353874207,-0.04644151,0.11245379,0.1588953,0.2757871747016907,0.4162061810493469,0.003968620207160711,first
229,1,A direct quote opened with a quotation mark requires completion.,Direct quote initiated with opening quotation mark requires completion,Direct quote closed with a final quotation mark requires nothing further,True,0.21611223,0.005060211,0.007065162,0.03983515873551369,-0.0011778511106967926,0.008936583995819092,0.86069065,0.8871687,0.02647806,0.9875642657279968,0.909398078918457,0.00045995187247172,middle
229,2,"The phrase ""but today's strategy"" sets up an adversative conclusion.","the phrase ""but today's strategy"" sets up an adversative conclusion","the phrase ""but today's weather"" sets up a cheerful digression",True,0.21611223,0.0021448284,-0.006235361,0.03983515873551369,-0.004139259457588196,-0.0027307160198688507,0.9499934,0.9660887,0.01609533,0.9878813028335571,0.9914770722389221,0.0006400337442755699,last
229,3,An argumentative continuation about the housing strategy's failings is demanded.,demanding argumentative continuation about the housing strategy's failings,demanding celebratory continuation about the housing strategy's triumphs,True,0.21611223,-0.0057059973,0.0049936473,0.03983515873551369,-0.005432266741991043,0.010366778820753098,-0.034156665,0.0033268514,0.037483517,0.9988879561424255,0.9981392621994019,0.00014525058213621378,middle
230,0,The text is a formal damage assessment report from SEMA using technical oil and gas terminology.,"News/publication genre: formal damage assessment report from SEMA, technical oil/gas domain terminology","Fiction/poetry genre: whimsical love poem from an anonymous author, flowery romantic vocabulary",True,0.2439856,0.068573564,0.034669876,0.05775073543190956,-0.00025193020701408386,-0.00045194104313850403,-0.8643474,0.03766955,0.90201694,0.9235526323318481,0.9485222101211548,0.0076992143876850605,first
230,1,The passage enumerates multiple offshore regions.,the passage enumerates multiple offshore regions,the passage describes a single inland city,True,0.2439856,0.017469257,0.0092488825,0.05775073543190956,0.0001630149781703949,0.0005095787346363068,0.25173563,0.26119882,0.009463201,0.9993938207626343,0.9992392063140869,6.046190901543014e-05,middle
230,2,"The final token ""of the"" mirrors the structure of the preceding sentence.","Final token ""of the"" mirrors the literal repeat of the preceding sentence's structure","Final token ""of course"" breaks entirely from the preceding sentence's structure",True,0.2439856,0.020851433,0.017119884,0.05775073543190956,2.909648146480322,0.41285478696227074,0.9612009,0.97958606,0.018385166,0.9993239641189575,0.9991016387939453,0.00014963421563152224,last
230,3,A hurricane name is expected next.,A hurricane name is expected.,A company name is expected.,True,0.2439856,0.009940475,0.0033358335,0.05775073543190956,0.00034882500767707825,-0.000456981360912323,0.00057374465,0.001212896,0.0006391513,0.9983497858047485,0.9986698627471924,0.0002875840582419187,last
231,0,The text is a blog-style argumentative essay analyzing the decline of journalism.,Blog-style argumentative essay analyzing journalism decline,Recipe-style instructional post describing bread baking,True,0.14342205,0.007604167,0.0032394677,0.10782891511917114,0.010416075587272644,0.01807551085948944,-0.30872077,0.07620447,0.38492525,0.9835783243179321,0.9985590577125549,0.0003293099289294332,first
231,1,Fishkin's 1998 Prize luncheon speech has been introduced as evidence for journalism's crisis.,The text has introduced Fishkin's 1998 Prize luncheon speech as supporting evidence for journalism's crisis,The text has introduced Fishkin's 1998 Prize luncheon speech as counter-evidence against any journalism crisis,True,0.14342205,-0.00074234605,0.025527313,0.10782891511917114,-0.017475172877311707,0.0077320486307144165,-0.004668273,0.057450272,0.062118545,0.9973582625389099,0.9970730543136597,0.0005680231843143702,middle
231,2,"The final token ""What does"" opens a direct quotation mid-sentence from Fishkin's speech.","Final token `""What does` opens a direct quotation mid-sentence from Fishkin's speech","Final token `""What if` closes a paraphrased summary at sentence end of Fishkin's speech",True,0.14342205,0.26372445,0.038505748,0.10782891511917114,2.8472389578819275,0.024946004152297974,0.9536643,0.9724023,0.018737948,0.9883496761322021,0.9962305426597595,0.0019608542788773775,last
231,3,The quotation functions as a rhetorical or definitional question.,functioning as a rhetorical or definitional question,functioning as a blunt factual command,True,0.14342205,-0.0030770898,0.0014691502,0.10782891511917114,-0.00862942636013031,-0.002678796648979187,0.97366446,0.9824686,0.008804164,0.998462438583374,0.9965223073959351,0.00016548715939279646,last
232,0,Nintendo's pricing announcement sets up Microsoft's contrasting reaction.,Contrast structure: Nintendo's pricing announcement sets up Microsoft's contrasting reaction,Agreement structure: Nintendo's pricing announcement sets up Microsoft's identical reaction,True,0.14658801,-0.0014323294,0.021398202,0.029699675738811493,0.000876009464263916,-0.0015021003782749176,0.000704549,0.0029541238,0.0022495748,0.9975947737693787,0.9875736832618713,0.00020377342298161238,first
232,1,The text is a business news report in short declarative sentences about gaming market events.,Business news/press report register: short declarative sentences reporting gaming market events,Epic poetry register: long rhyming stanzas recounting ancient battles,True,0.14658801,0.0034421086,-0.006802514,0.029699675738811493,-0.00906304456293583,-0.003970585763454437,0.85924006,0.9046323,0.045392238,0.48710861802101135,0.13542278110980988,0.0024059389252215624,middle
232,2,"The text ends mid-sentence at ""It believes"" and requires a clause stating Microsoft's belief.","It believes"" — mid-sentence, requires a subordinate clause stating Microsoft's confidence or belief","It waits"" — sentence-final, requires no subordinate clause about Microsoft's confidence or belief",True,0.14658801,0.06779024,0.010938212,0.029699675738811493,-0.020365203730762005,0.004670441150665283,0.81744146,0.88735276,0.06991128,0.998613715171814,0.991115927696228,0.0001380208123009652,last
232,3,Microsoft likely believes the price cut benefits its premium market or that its US success absorbs competition.,likely that the price cut benefits their premium market or their US success absorbs competition,likely that the price cut cripples their premium market or their US failure invites competition,True,0.14658801,0.0061740726,0.0050862283,0.029699675738811493,0.0032887980341911316,-0.010356921702623367,0.0026856102,0.0053964844,0.0027108742,0.998843789100647,0.99790358543396,0.0002604472974780947,last
233,0,The text is a structured financial/legal explanation in a Q&A format.,Structured financial/legal explanation following a Q&A format,Rambling personal memoir following a diary format,True,0.30540833,0.014960349,-0.0035850704,0.0013371423119679093,0.0008805739926174283,7.955683395266533e-05,-0.851917,0.0030535394,0.8549706,0.999258816242218,0.999001681804657,8.103224536171183e-05,first
233,1,The article has described standby LC issuance mechanics and is now transitioning to types.,the article has described standby LC issuance mechanics and IDEAL security structure; now transitioning to types/classifications,the article has described a chef's knife techniques and pantry layout; now transitioning to dessert recipes,True,0.30540833,-0.014938921,0.0017539263,0.0013371423119679093,-0.0005579104763455689,-3.2654148526489735e-05,-0.17580442,0.043767247,0.21957166,0.8293455243110657,0.9481882452964783,0.0006752688786946237,middle
233,2,"The final token ""of"" ends a partial phrase requiring the completion ""Credit"".","Final token ""of"" ends the partial phrase ""what are the other Types of Letters of,"" requiring the immediate completion ""Credit""","Final token ""Credit"" ends the complete phrase ""what are the other Types of Letters of Credit,"" requiring no further completion",True,0.30540833,0.34697345,0.19545314,0.0013371423119679093,12.41411104646977,12.292963890708052,0.95117974,0.97327834,0.02209859,0.9961896538734436,0.995337724685669,0.0008434277260676026,last
233,3,Specific credit types used in international trade are expected to follow.,specific credit types used in international trade,generic loan products used in domestic retail banking,True,0.30540833,0.011914849,-0.0074945986,0.0013371423119679093,1.0165967978537083e-05,5.516235250979662e-05,-0.00013471395,0.0012601976,0.0013949116,0.9946624636650085,0.9907767176628113,9.374960063723847e-05,last
234,0,The text has a formal institutional/advocacy tone describing LMI tax credit equity issues.,Formal institutional/advocacy document tone describing LMI tax credit equity issues,Casual gossip column tone describing celebrity wardrobe choices,True,0.34817785,0.03480357,0.005157441,0.0004997993819415569,0.00011791783617809415,-0.0002265427028760314,0.913262,0.9383413,0.025079316,0.9969741106033325,0.9982890486717224,5.655062705045566e-05,first
234,1,The explanation moves from historical background to the statutory framework to funding mechanisms.,Structured explanation pattern: historical background → current statutory framework → funding/supply mechanisms,Random stream-of-consciousness pattern: personal anecdotes → jokes → unrelated tangents,True,0.34817785,0.01753226,0.02365148,0.0004997993819415569,-1.3052253052592278e-05,0.0016178565565496683,0.9805375,0.984414,0.0038765175,0.9988842606544495,0.9979129433631897,6.320765533018857e-05,middle
234,2,"The final token ""tax"" begins a phrase.","Final token ""tax"" begins the phrase","Final token ""bonds"" ends the phrase",True,0.34817785,-0.0018339455,-0.0025388896,0.0004997993819415569,0.000972017296589911,-0.00016084060189314187,0.97474056,0.98639375,0.011653179,0.9979158043861389,0.9987485408782959,0.00017469360318500549,last
234,3,"The word ""credits"" is strongly expected next.","strongly expects ""credits"" next","strongly expects ""evasion"" next",True,0.34817785,-0.0023255646,-0.010219246,0.0004997993819415569,0.0012658286141231656,6.729457527399063e-05,0.010093294,0.011967513,0.0018742186,0.9901551008224487,0.9887608885765076,0.0017816664185374975,last
235,0,The text is an informal news summary presenting opposing expert views on real estate trends.,"Informal news summary/forecast register, presenting opposing expert views on real estate market trends","Formal legal contract register, presenting binding clauses on commercial lease obligations",True,0.1464751,-0.002799213,0.0045884848,0.061356961727142334,-0.011805426329374313,-0.0013698413968086243,0.90002954,0.92332584,0.023296302,0.9957292675971985,0.9974867105484009,0.00025661036488600075,first
235,1,The text sets up a contrast between optimistic and pessimistic outlooks.,"The text establishes a ""some say X, but Y"" contrast structure between optimistic (Vallette, bottom reached) and pessimistic outlooks","The text establishes an ""everyone agrees"" consensus structure among uniformly optimistic (Vallette, bottom reached) outlooks",True,0.1464751,-0.014503986,-0.0077021867,0.061356961727142334,-0.027567535638809204,-0.012812137603759766,0.99344945,0.9963199,0.002870422,0.9992613196372986,0.9562379717826843,7.32067201170139e-05,middle
235,2,"The text ends mid-sentence at ""the decline will continue"", requiring completion of the prediction.","Others say the decline will continue"" — mid-sentence conclusion requiring completion of what experts predict","Others say the decline has ended."" — sentence-final conclusion requiring no completion of what experts predict",True,0.1464751,0.7574357,0.11580616,0.061356961727142334,8.675576746463776,-0.01992875337600708,0.92306864,0.94950897,0.026440326,0.9986482262611389,0.9950554370880127,0.00011921811528736725,last
235,3,"A continuation of the contradictory forecast, likely a time reference, is expected.","expects continuation of the contradictory forecast expression, likely time reference","expects a change of topic away from any forecast, likely a sports score",True,0.1464751,0.0065727085,0.0032121837,0.061356961727142334,0.014436446130275726,0.006347723305225372,0.9062584,0.91654015,0.010281761,0.9990645051002502,0.9975899457931519,5.938881076872349e-05,last
236,0,The text is a practical sustainability guide for small business offices in a listicle/advisory register.,"Practical sustainability guide for small business offices, using listicle/advisory register with CSR framing","Fictional horror story for teenage readers, using suspenseful narrative register with supernatural framing",True,0.16676067,0.012939811,-0.0029014945,0.007831715978682041,0.0017253048717975616,0.0011482350528240204,0.0040264456,0.0064974036,0.0024709578,0.9926044940948486,0.5268886685371399,0.0009193920413963497,first
236,1,The quoted sentence promises a structured list of actionable eco initiatives.,promises a structured list of actionable small office eco initiatives,promises a rambling rant against pointless small office eco initiatives,True,0.16676067,-0.0018832088,0.00031811,0.007831715978682041,0.0009360909461975098,-0.0008565601892769337,0.9663541,0.98073125,0.01437718,0.9993040561676025,0.9989930987358093,9.41870894166641e-05,middle
236,2,"The final token ""your"" is mid-sentence.","Final token ""your"" is mid-sentence within","Final token ""paper."" is sentence-final after",True,0.16676067,-0.005031362,-0.005171612,0.007831715978682041,-0.0005462272092700005,-0.0005200207233428955,0.92044806,0.95354176,0.033093717,0.9956621527671814,0.9973945617675781,0.0005782414227724075,last
236,3,A noun phrase naming a consumable resource is immediately required.,immediately requires a noun phrase naming a consumable resource,immediately requires a verb phrase naming a leisure activity,True,0.16676067,0.00502041,0.0011760443,0.007831715978682041,0.0002293819561600685,0.00011192914098501205,-0.3830203,0.24587241,0.6288927,0.9798697233200073,0.9855201840400696,0.0015774017665535212,last
237,0,The text is a business introductory report on the real estate industry in formal promotional/educational prose.,"Business introductory report on real estate industry, using formal promotional/educational prose","Personal confessional poem about a lost love, using intimate lyrical verse",True,0.17722261,0.0131175965,0.004681766,0.02340053953230381,0.0014161188155412674,0.0009389873594045639,0.9009876,0.94727117,0.046283547,0.9799872040748596,0.4439868628978729,0.0042883362621068954,first
237,1,"The text is compiling market overview content about real estate: history, size and definition.","Text is compiling market overview content about real estate — history, size, and definition","Text is recounting a single agent's day — breakfast, commute, and lunch",True,0.17722261,-0.014601812,-0.014960229,0.02340053953230381,-0.0021565575152635574,-0.00030111707746982574,0.9752145,0.98408496,0.00887047,0.9977810978889465,0.9953163862228394,5.95446617808193e-05,middle
237,2,"The final token ""renting"" continues an incomplete list mid-sentence.","Final token: ""renting"" continues an incomplete list/enumeration mid-sentence","Final token: ""buildings."" closes a finished sentence at a full stop",True,0.17722261,0.0019883811,0.010853097,0.02340053953230381,0.006481872871518135,-0.006445879116654396,0.7360934,0.81689835,0.08080494,0.9987301230430603,0.9971534013748169,0.00016813828551676124,last
237,3,"Continued factual elaboration about the industry's scope, functions or operations is suggested.","suggesting continued factual elaboration about industry scope, functions, or operations",suggesting an abrupt shift to fictional dialogue about a family argument,True,0.17722261,-0.0027945638,0.008908495,0.02340053953230381,-0.0023406799882650375,0.0013876911252737045,0.9781598,0.9840052,0.0058453977,0.9992621541023254,0.9990273714065552,8.02450449555181e-05,middle
238,0,The text is a structured business document listing export/import services with bulleted lists.,"Structured business document listing export/import services, with bulleted lists and categorized sections","Free-flowing personal letter recounting a family holiday, with rambling paragraphs and no headings",True,0.146554,0.014315397,0.015582725,0.04091879725456238,0.0079580619931221,0.0163131020963192,0.38902414,0.62225425,0.23323011,0.9993318915367126,0.99625563621521,5.2629657147917897e-05,first
238,1,Each section contains specific product/service categories.,each section contains specific product/service categories,each section contains a single vague anecdote,True,0.146554,0.0012971014,-0.0011716783,0.04091879725456238,-0.00029203295707702637,0.0016984380781650543,0.8428641,0.8605155,0.017651362,0.9863762259483337,0.9914398193359375,0.0001439925836166367,middle
238,2,"The final token ""Medical"" is mid-list in a slash-separated product category sequence.","Final token ""Medical"" is mid-list, part of a slash-separated product category sequence","Final token ""Sincerely"" is list-final, part of a closing farewell formula",True,0.146554,0.0041769445,0.008828908,0.04091879725456238,0.0053683556616306305,0.005065888166427612,0.76528144,0.8463441,0.0810627,0.984015703201294,0.996821403503418,0.00038068616413511336,last
238,3,The document is about a Pakistani textile manufacturer's capabilities in Mississauga.,about a Pakistani textile manufacturer's capabilities in Mississauga,about a Norwegian fishing cooperative's catch quotas in Bergen,True,0.146554,0.014860988,-0.0053738803,0.04091879725456238,0.0032562799751758575,-0.0008287467062473297,-0.08298478,0.0014600658,0.08444485,0.9966596364974976,0.999049961566925,0.0001557874638820067,first
239,0,The text is an Australian consumer finance/lifestyle article establishing Christmas spending pain points.,"Australian consumer finance/lifestyle article tone, establishing relatable Christmas spending pain points","Antarctic scientific expedition log tone, recording daily ice-core measurements",True,0.10815409,0.023323193,0.008654118,0.01306622102856636,0.002846134826540947,0.003959542140364647,0.0075609665,0.008887083,0.001326117,0.9666629433631897,0.9501309990882874,0.001179234590381384,first
239,1,The narrative is moving toward practical post-Christmas financial tips or budgeting strategies.,Narrative momentum toward practical post-Christmas financial tips or budgeting strategies,Narrative momentum toward nostalgic pre-Christmas childhood memories or family recipes,True,0.10815409,0.041290954,0.016026065,0.01306622102856636,0.008183293044567108,0.0007634274661540985,0.85614187,0.85787743,0.0017355706,0.31494462490081787,0.9520699977874756,0.0011719240574166179,middle
239,2,"The final phrase ends in ""your"" and is an incomplete idiom requiring a noun completion.","""Here are five ways to help you get your"" is an incomplete idiomatic phrase requiring a noun completion","""Here are five ways to help you get fit."" is a complete idiomatic sentence requiring no completion",True,0.10815409,-0.0034256727,-0.005926229,0.01306622102856636,0.0008033253252506256,-0.0033775828778743744,0.9552064,0.9709307,0.015724314,0.9986227750778198,0.9953433871269226,0.0002755640016403049,last
239,3,The sentence promises to resolve the financial struggle just mentioned.,the sentence promises resolving the financial struggle just mentioned,the sentence promises deepening the financial struggle just mentioned,True,0.10815409,-0.0017242208,0.00056467205,0.01306622102856636,-0.0011835936456918716,-0.0012211166322231293,0.027213242,0.03485969,0.007646448,0.9987459182739258,0.9984723925590515,0.00028268518508411944,last
240,0,The text is a press release or news report from a financial/professional services firm.,Press release/news report genre from financial/professional services firm,Fantasy novel chapter from an anonymous hobbyist author,True,0.17843746,0.0019000024,0.0007366836,0.029583442956209183,-0.0034123659133911133,0.00020830892026424408,0.96995187,0.97468215,0.00473029,0.9708949327468872,0.9003468155860901,0.0006643865490332246,first
240,1,The text establishes a summary pattern around CPAs changing their approaches to third-party risk management.,The text establishes a summary pattern around注册会计师 (CPAs) changing approaches to third-party risk management,The text establishes a recipe pattern around home cooks (amateurs) keeping approaches to sourdough baking,True,0.17843746,0.0002695024,-0.004900381,0.029583442956209183,-0.0009526163339614868,-0.007618844509124756,0.6079739,0.6298883,0.021914402,0.9758466482162476,0.992401123046875,0.00014929205644875765,middle
240,2,"The final phrase ending on ""professionals"" is mid-sentence and requires completion.","Final phrase ""the findings are based on surveys of approximately 400 finance professionals"" is mid-sentence, requiring completion","Final phrase ""the findings are based on surveys of approximately 400 finance students."" is sentence-final, requiring no completion",True,0.17843746,0.2560773,0.044934258,0.029583442956209183,5.490211021155119,0.004741743206977844,0.9020969,0.93703794,0.034941014,0.9965353012084961,0.9959700107574463,0.0005936313536949456,last
240,3,The continuation most immediately expects a geographic/organizational qualifier.,most immediately expects a geographic/organizational qualifier,most immediately expects a temporal/numerical qualifier,True,0.17843746,0.0073969066,-0.00062324107,0.029583442956209183,0.0011106021702289581,3.260187804698944e-05,0.0028244061,0.0031015747,0.00027716864,0.9166343808174133,0.9477760791778564,0.005021242890506983,last
241,0,The text is a financial investment analysis blog post in earnings report format.,Financial investment analysis blog post following earnings report format,Romantic poetry collection following sonnet sequence format,True,0.33872226,-0.007110685,-0.00361076,0.007494976278394461,-0.0009422670118510723,-0.0020069321617484093,0.017282963,0.45959514,0.44231218,0.9952985644340515,0.9954765439033508,0.00023629827774129808,first
241,1,"The argument has established an undervaluation case, dismissed bad debt accusations, and now presents a buy recommendation.","undervaluation case established via peer comparisons, bad debt accusations dismissed, now presenting specific buy recommendation","overvaluation case established via peer comparisons, bad debt accusations confirmed, now presenting specific sell recommendation",True,0.33872226,0.050154954,0.025727212,0.007494976278394461,-0.0017942157573997974,-0.0016390332020819187,0.2776354,0.33834106,0.06070565,0.9989610910415649,0.9982630610466003,0.0001772839023033157,middle
241,2,"The final token ""share"" closes the range-bound price target statement.","Final token ""share"" closes the range-bound target statement","Final token ""however"" opens a fresh contrast statement",True,0.33872226,0.0039407015,0.0066004694,0.007494976278394461,0.0001734909601509571,0.00010966463014483452,0.9719436,0.98099595,0.009052323,0.9747297167778015,0.9976785778999329,0.0007905493257567286,last
