idx,claim_id,claim,excerpt,anchored,L_h_orig,S_h,I_h,L_o_orig,S_o,I_o,S_x,p_entail,p_contra,snippet
370,1,The text expects to continue describing the properties or estimation approach of the new distribution.,,False,0.19687465,,,0.06536846607923508,,,0.0031462589,0.0041822265,0.0010359676,unanchored
371,0,The explanation discusses American health/safety article format.,"American health/safety article format with structured sections covering speed limit laws and warnings about railroad crossings, providing informational content about vehicles and equipment.",True,0.26404682,0.011438757181167603,0.03225216269493103,0.17159488797187805,0.022497475147247314,-0.0259324312210083,-0.3620587,0.26542652,0.6274852,first
371,1,The sentence suggests a concluding clause about localized signs or road markings.,"While the signs may not always be required to be posted, certain roads may have restrictions noted on",True,0.26404682,-0.004472106695175171,-0.014963507652282715,0.17159488797187805,-0.021707206964492798,-0.005270436406135559,0.9865585,0.9913368,0.0047783414,middle
371,2,"The final token ""on"" is part of an incomplete advisory clause.",,False,0.26404682,,,0.17159488797187805,,,0.9729055,0.9822204,0.009314875,unanchored
372,0,The sentence discusses a health issue related to testosterone suppression.,"""Another drawback of testosterone suppression, likewise, could incorporate steroid-related weight gain, a condition known as g""",True,0.19304128,-0.0014028549194335938,-0.007181257009506226,0.000279442552709952,8.419557707384229e-05,-8.756817260291427e-05,-0.9903441,0.0031251565,0.99346924,middle
372,1,The explanation suggests the missing word is related to estrogenic symptoms or gender-related fat.,"strongly expecting ""estrogenic swelling"" or ""gender-related fat"" or similar.",True,0.19304128,0.0066404789686203,-0.004611313343048096,0.000279442552709952,-3.057514550164342e-05,-5.307694664224982e-06,0.921206,0.95100975,0.029803738,last
373,0,The text discusses an educational article on essay writing.,Article structure: educational article on essay writing with subsections describing publishing strategies and parts of essays;,True,0.26160467,-0.007571995258331299,0.007484644651412964,0.13350631296634674,0.012333095073699951,0.027507945895195007,-0.078732915,0.005198575,0.08393149,first
373,1,"The text shifts to another topic, ""Book Summary writing.""","the text shifts to another topic (""Book Summary writing"").",True,0.26160467,0.008178919553756714,0.008350223302841187,0.13350631296634674,-0.010381579399108887,-0.005219012498855591,-0.026484335,0.023579122,0.050063457,first
373,2,The sentence suggests a concluding clause with a resource or process description.,"suggests a concluding clause with a resource or process description,",True,0.26160467,-0.003472059965133667,-0.0001589953899383545,0.13350631296634674,-0.004894226789474487,-0.02242480218410492,0.7532082,0.7979632,0.044754997,middle
373,3,"The final token ""easy"" ends mid-sentence expecting ""task"" or ""thing procedure.""","however with suitable materials,"" completing the comparative language context about writing.",True,0.26160467,0.0052346885204315186,0.003402918577194214,0.13350631296634674,0.002113252878189087,0.037734076380729675,0.6562571,0.6969009,0.040643804,last
374,0,The text suggests a concluding resource or link.,"""You may also find useful the following video...""",True,0.16191716,0.011502757668495178,0.0069190263748168945,0.10368724167346954,-0.005453035235404968,-0.01559390127658844,0.944297,0.9585,0.0142030325,middle
374,1,"The final token ""video"" implies an expected continuation.",,False,0.16191716,,,0.10368724167346954,,,0.81197107,0.8211922,0.009221147,unanchored
375,0,The sentence discusses the evaluation of treaty principle enforcement.,"""On the other hand, the interpretation process evaluates the effectiveness of the enforcement of the principles contained in the Treaty provisions""",True,0.17214385,0.006213784217834473,0.008367747068405151,0.04803431034088135,0.008213557302951813,0.0020634233951568604,0.9030623,0.9468078,0.043745518,middle
375,1,The explanation mentions an incomplete clause about treaty interpretation.,,False,0.17214385,,,0.04803431034088135,,,0.2958278,0.33364788,0.037820075,unanchored
376,0,The article discusses cleaning kitchen drains to eliminate bacterial buildup.,"To eliminate bacterial buildup, clean out your kitchen drain regularly.",True,0.19307978,0.0030278414487838745,0.006775110960006714,0.23201611638069153,0.01589977741241455,0.008413568139076233,-0.97937226,0.0028131686,0.9821854,middle
376,1,The text suggests scrubbing all drain pipes to prevent stinking.,"To prevent your pipes from stinking, you should scrub your",True,0.19307978,0.0004192143678665161,-0.0014666467905044556,0.23201611638069153,-0.012401401996612549,-0.014070093631744385,-0.9531265,0.0050675776,0.9581941,middle
376,2,"The final token ""your"" is part of an incomplete phrase expecting a noun.","""your""",True,0.19307978,-0.0022256970405578613,0.03466939926147461,0.23201611638069153,-0.009377270936965942,0.006209194660186768,0.98528844,0.9905065,0.0052180444,last
377,0,The text discusses Indian business in the context of food and nutrition.,"Indian business article tone with marketing/content writer structure discussing Food sustenance and nutritional products,",True,0.3502489,0.020081132650375366,0.010670274496078491,0.16533559560775757,0.018929511308670044,0.004380941390991211,0.96867573,0.9702224,0.001546693,first
377,1,"The sentence ""As India develops as an piece of"" is poorly constructed.","""As India develops as an piece of""",True,0.3502489,-0.00025790929794311523,0.034000784158706665,0.16533559560775757,-0.008615463972091675,0.019933760166168213,0.25933284,0.26976204,0.010429211,middle
377,2,The sentence implies a geopolitical/brand status claim about India.,"""Thus India turns into a piece of""",True,0.3502489,-0.004623591899871826,0.01238328218460083,0.16533559560775757,-0.052955374121665955,-0.008928179740905762,0.95468163,0.96583855,0.011156912,last
378,0,The pattern ends with a bullet list of qualifications and competencies.,"""Experience with data analysis, reporting and documenting systems. Excellent communication and organizational skills required. Strong Technical acumen and Administrative experience. """,True,0.104530804,0.0015301331877708435,0.018988780677318573,0.12229400873184204,0.0028594136238098145,0.018941625952720642,0.78860027,0.8890025,0.10040221,middle
378,1,Another bullet is expected to continue similar professional attributes or close the list.,another bullet expected continuing similar professional attributes or closing requirements clause.,True,0.104530804,-0.0024238526821136475,-0.00490039587020874,0.12229400873184204,-0.0007073283195495605,-0.005722030997276306,0.017751586,0.020626001,0.0028744154,middle
379,0,The text discusses an Indian children's article with educational content.,"Indian children's article structure with educational content about kid coloring pages,",True,0.46146002,-0.000667572021484375,-0.005393564701080322,7.058189392089844,0.15965557098388672,-0.37000322341918945,-0.41691446,0.23094504,0.6478595,first
379,1,The paragraph follows a common cliché phrase about keeping kids busy.,Most of the parents always wants их child to remain engaged in kids activities like educational games,True,0.46146002,-0.012618720531463623,0.012464851140975952,7.058189392089844,-1.8934602737426758,2.0328617095947266,0.92762375,0.9442393,0.016615579,middle
379,2,The explanation expects a completion to a familiar idiom.,"strongly expecting ""some activity"" or ""fun activities"" or ""any constructive work"" or ""some entertaining tasks,""",True,0.46146002,0.031275659799575806,0.016617000102996826,7.058189392089844,1.6798582077026367,-0.33347654342651367,0.9464634,0.96914446,0.022681074,last
380,0,The explanation describes a scientific blog post structure.,Scientific blog post structure: UK newspaper article describing COVID research findings with visual microbiology images showing virus movement inside cells.,True,0.22840305,0.029817774891853333,0.043228939175605774,0.2893192768096924,0.011454671621322632,0.021421968936920166,0.59825486,0.62680817,0.028553326,first
380,1,The sentence establishes a comparison pattern explaining resistance findings.,"The sentence ""The experiments found that while the virus infected lung cells the host cells were very sensitive to infection, but other cell types including immune cells were not susceptible"" establishes a comparison pattern explaining resistance findings",True,0.22840305,0.006256595253944397,0.09120093286037445,0.2893192768096924,0.034746527671813965,0.665067732334137,0.98723537,0.9912588,0.0040234504,middle
380,2,"The final token ""susceptible"" ends mid-clause, strongly expecting a continuation.","Final token ""susceptible"" ends mid clause (""but the viruses themselves were not susceptible...so the Human cell lines tested were not susceptible""), strongly expecting a continuation like ""to infection"" or ""to the virus"" or ""to the experiment."" or ""to acquiring infection,"" completing the scientific conclusion.",True,0.22840305,0.04323239624500275,0.21589402854442596,0.2893192768096924,-0.02152600884437561,-0.18008814007043839,0.90553933,0.92390794,0.018368619,last
381,0,Research has proven that children with dyslexia have abnormal brain patterns,"""Research has proven that children with dyslexia have abnormal brain patterns""",True,0.14468004,0.0024010837078094482,0.024976208806037903,0.002821017522364855,0.0005545578896999359,0.0013877833262085915,0.27113435,0.31371573,0.042581376,middle
381,1,"In children with ADHD, their brains show no visual processing","their brains show no visual processing,",True,0.14468004,0.004146069288253784,0.0011024028062820435,0.002821017522364855,0.00017245975323021412,0.00016193627379834652,-0.005002966,0.015652863,0.02065583,last
382,0,The sentence describes a process of quality control and collaboration.,implies a clause about quality control and collaboration feedback process,True,0.14620195,-0.001080334186553955,0.003323853015899658,0.13417977094650269,-0.02470611035823822,-0.0019239187240600586,0.9661291,0.968544,0.002414889,middle
382,1,The final product specifications are the goal.,suggesting a completion about achieving the desired final product specs or design approval,True,0.14620195,0.001810416579246521,0.002567589282989502,0.13417977094650269,0.007667034864425659,-0.0014223605394363403,0.004257381,0.005286161,0.0010287798,middle
383,0,The text discusses morphological and biochemical characteristics of a plant endocarp.,"Scientific巴西ian paper structure with Portuguese language describing morphological characteristics of a plant endocarp,",True,0.1371704,0.0068602412939071655,0.07626104354858398,0.0699235126376152,-0.0016124770045280457,0.015223562717437744,0.8758054,0.93639493,0.060589544,first
383,1,Biochemical analyses revealed flavonoid and phenolic compounds in the grain cell walls.,"Biochemical analyses revealed flavonoid and phenolic compounds present in the grain cell walls,",True,0.1371704,0.0034753084182739258,0.009118080139160156,0.0699235126376152,0.006817586719989777,0.010592646896839142,-0.19575663,0.0012805113,0.19703715,middle
383,2,FTIR and SEM were used to detect lipid lamellae.,lipid lamellae detected by FTIR and SEM.,True,0.1371704,0.006337746977806091,-0.0012493282556533813,0.0699235126376152,0.008152909576892853,0.012385405600070953,0.00064328464,0.001981249,0.0013379644,middle
383,3,Some structures showed absence of chloroplasts and cytoplasmic organelles.,Some structures showed absence of chloroplasts and cytoplasmic organelles.,True,0.1371704,0.0005060583353042603,-0.0040594786405563354,0.0699235126376152,-0.00020969659090042114,-0.00012803822755813599,0.006415765,0.008228666,0.0018129016,last
384,0,The text describes an Indian tech blog format.,,False,0.16328333,,,0.0001937828492373228,,,-0.041575685,0.024047187,0.06562287,unanchored
384,1,The text provides a tutorial pattern using a quoted Python installation image.,establishing a tutorial pattern using a quoted Python installation image.,True,0.16328333,-0.0028410106897354126,0.0012731552124023438,0.0001937828492373228,-3.096211003139615e-05,-2.3132539354264736e-05,-0.013636842,0.004578704,0.018215546,first
384,2,The text begins with a code-block linking to Python installation instructions.,"""To start installing Python, visit the official site: https://www.python""",True,0.16328333,0.0008379369974136353,-0.008929550647735596,0.0001937828492373228,-1.6737758414819837e-06,-4.182469274383038e-05,0.33695215,0.48969233,0.15274018,middle
384,3,"The explanation expects the URL to continue with ""/install"" or similar.",,False,0.16328333,,,0.0001937828492373228,,,0.5283125,0.54968876,0.02137628,unanchored
385,0,The text discusses a blog post structure involving personal anecdotes and climate policy education.,"Blog post structure: student essay blog documenting racial stereotypes, using personal anecdotes to extort evidence about climate policy education's effectiveness.",True,0.27384168,0.004034072160720825,0.0755625069141388,0.00630733510479331,-0.0005682199262082577,-0.004095038864761591,-0.08102389,0.009058819,0.090082705,first
385,1,"The sentence ""While other reports, like the CDCs report, finds buy-in lacking..."" shifts to a citation critique.",,False,0.27384168,,,0.00630733510479331,,,0.40520492,0.4233851,0.018180199,unanchored
385,2,The second claim in the sentence implies an argument or evidence about the study's methodology or findings.,,False,0.27384168,,,0.00630733510479331,,,0.95024645,0.9704264,0.020179933,unanchored
385,3,"The final token ""pro"" is part of a citation context clause.",,False,0.27384168,,,0.00630733510479331,,,0.90895617,0.9391754,0.03021924,unanchored
386,0,The text uses a figurative comparison about children's misconceptions.,"""Kids think pain goes away, like things on cartoons""",True,0.21301973,0.005242392420768738,0.02795456349849701,0.17046396434307098,-0.013715282082557678,0.11489419639110565,0.99487764,0.99714357,0.00226592,middle
386,1,The explanation suggests the continuation with specific examples or humorous illustrations.,suggesting continuation with specific examples or humorous illustration,True,0.21301973,0.004613861441612244,-0.002704530954360962,0.17046396434307098,-0.0031744390726089478,-0.017302364110946655,0.0042588757,0.0048176497,0.00055877375,middle
387,0,The phrase suggests a Java textbook implementation context.,"suggests a named package or Java class library reference, likely a Java textbook implementation context",True,0.21235965,0.00952698290348053,0.02368442714214325,0.1813255250453949,0.12796634435653687,0.17197063565254211,0.99107194,0.99318177,0.00210985,middle
387,1,The phrase implies a referenced project or software framework.,implying a referenced project or software framework,True,0.21235965,0.0010182857513427734,0.0006494820117950439,0.1813255250453949,-0.0024029165506362915,0.044779613614082336,0.9280646,0.9592793,0.031214707,middle
387,2,"The final token ""net"" is part of a package name.","Final token ""net"" is mid-sentence ("" package net""",True,0.21235965,0.003784656524658203,0.17045195400714874,0.1813255250453949,0.00568622350692749,0.6593100130558014,0.97956187,0.9888576,0.009295758,last
388,0,The text contains a poetic or ironic aside.,"""And there is also quite a strange rejection of the red dress, however, often considered one of the most amazing""",True,0.28098306,-0.0016134679317474365,0.030029654502868652,0.2228308767080307,0.019353091716766357,0.061812058091163635,0.9093928,0.9259265,0.016533758,middle
388,1,The sentence ends with an incomplete noun phrase.,"""amazing"" ends an incomplete noun phrase (""some of the most amazing"")",True,0.28098306,0.020245760679244995,0.12971454858779907,0.2228308767080307,-0.013569936156272888,0.1254853755235672,0.93010324,0.9644303,0.034327038,last
389,0,The sentence implies a hopeful prognosis about the Park's status.,implies a closing clause completing the hopeful prognosis about Park status and conservation outcomes.,True,0.13173833,0.0031212717294692993,-0.001920446753501892,0.006445789709687233,0.0001890677958726883,-0.000613432377576828,-0.24672806,0.29012638,0.53685445,middle
389,1,The text expresses a concern about the Park's fate.,,False,0.13173833,,,0.006445789709687233,,,0.9924858,0.9958335,0.0033476802,unanchored
390,0,The activity involves listening and sound recreation,listen to your shake mixing sounds. Can you recreate sounds,True,0.3090692,0.016408294439315796,0.005430728197097778,0.3101550340652466,0.0684659481048584,0.004698723554611206,0.9960106,0.9972319,0.0012212871,middle
390,1,The activity includes a comparison or guessing game,,False,0.3090692,,,0.3101550340652466,,,0.0358249,0.041909955,0.006085056,unanchored
391,0,The text describes an educational product listing with a DIY format.,"Educational product listing with playful DIY product format,",True,0.3296661,-0.0006369054317474365,-0.004243582487106323,1.1834837465585224e-07,2.986411118399701e-11,6.212275138750556e-11,0.98435336,0.99117017,0.0068168263,first
391,1,The product description blends STEM toy description with product specs.,blending STEM toy description with product specs and,True,0.3296661,0.0032745003700256348,0.0046765804290771484,1.1834837465585224e-07,1.433164698028122e-11,3.5640823625726625e-11,0.9736063,0.9814363,0.0078300005,first
391,2,The explanation mentions a standard tech product description of a Microbit's sensor suite.,"The LEGO® Brick Arduino Nano has speaker, light sensor, touch, transmit and receive",True,0.3296661,0.020820051431655884,0.06808927655220032,1.1834837465585224e-07,-1.1921988657404015e-07,-1.1875244601555757e-07,0.6959181,0.8382643,0.1423462,middle
391,3,The text expects the enumeration to continue with specific hardware attributes.,closing the Microbit feature claim.,True,0.3296661,,-0.003016561269760132,1.1834837465585224e-07,,2.383485124823892e-07,0.9211278,0.94459116,0.023463354,last
392,0,The text discusses a product description for a Hot Wheels Battlesuit Toyline.,Product description with bold marketing copy celebrating theatches from the Hot Wheels Battlesuit Toyline,True,0.305862,-0.004292160272598267,0.002819657325744629,0.017446478828787804,-0.0019242474809288979,0.01721779815852642,-0.9993,3.9264403e-05,0.9993393,first
392,1,"The phrase ""This throne-busting Regal Superman Snowboarder (item number) and More...There"" suggests a product details section.","The phrase ""This throne-busting Regal Superman Snowboarder (item number) and More...There"" suggests a product details section or listing",True,0.305862,0.00514569878578186,0.024080365896224976,0.017446478828787804,0.006419504061341286,0.007021591067314148,0.18196663,0.23054603,0.0485794,middle
392,2,"The final token ""There"" is part of a numbered or quoted product description clause.","Final token ""There"" is mid-sentence (""There...""), part of a numbered or quoted product description clause",True,0.305862,-0.006100356578826904,0.929790198802948,0.017446478828787804,-0.004004335962235928,13.591244736686349,0.8897103,0.9119686,0.022258298,last
393,0,The explanation describes a process for sharing written work.,Educational/academic writing advice format with personality and concrete steps encourages student goal-setting about sharing written work.,True,0.22249067,0.002882525324821472,-0.0006306767463684082,0.2573806643486023,0.034983932971954346,-0.01839354634284973,0.99582857,0.99750817,0.0016795765,first
393,1,The sentence structure mirrors the described process.,,False,0.22249067,,,0.2573806643486023,,,0.98420477,0.98741573,0.003210978,unanchored
393,2,"The final token ""read"" continues the action sequence.",,False,0.22249067,,,0.2573806643486023,,,0.7412835,0.74532664,0.0040431567,unanchored
394,0,The explanation describes the structure of an academic paper.,"Academic paper structure: abstract defining a learning task with formal machine learning terminology, establishing a framework around metric learning for relational/categorical data.",True,0.2959075,-0.0010995566844940186,0.015634119510650635,0.1762600839138031,-0.028069153428077698,0.024370253086090088,-0.80426526,0.00696389,0.81122917,first
395,0,British art magazine explores traditional folk song history,"British art magazine prose style with poetic imagery and cultural celebration, exploring traditional folk song history",True,0.102121115,0.03138856589794159,0.01876535266637802,0.11881551146507263,0.0003474131226539612,0.015695661306381226,0.005518984,0.0063828025,0.0008638184,first
395,1,Folklore preserves a sense of community and heritage,"these tales preserve a sense of community and heritage, giving people a sense of belonging and",True,0.102121115,0.008153699338436127,0.004821397364139557,0.11881551146507263,0.052834734320640564,-0.001986280083656311,0.95907116,0.96019983,0.0011286787,middle
396,0,The sentence establishes a contrast/comedy pattern,"""While winter is Water's dormant season, it's also her busiest — that's when most birds are busiest""",True,0.13505687,0.00801156461238861,0.0016052573919296265,0.05977006256580353,0.006317920982837677,-0.0006724856793880463,0.9382782,0.95063686,0.01235868,middle
396,1,"The text strongly expects ""season"" or ""time for activity"" to follow",,False,0.13505687,,,0.05977006256580353,,,0.9278253,0.9624224,0.0345971,unanchored
397,0,The text discusses literary theory's cultural dread and nihilism.,discussing literary theory's growing cultural dread and nihilism,True,0.16203205,0.0023995786905288696,-0.0022744834423065186,0.23798149824142456,-0.007601886987686157,0.01991826295852661,-0.9805582,0.0040395753,0.9845978,first
397,1,The text uses consumer culture as an example of a dominant psychological state.,describing a dominant psychological state of modern civilization,True,0.16203205,0.004794776439666748,0.005167514085769653,0.23798149824142456,-0.01080198585987091,0.025149285793304443,0.9409116,0.9501359,0.009224283,middle
397,2,The sentence structure indicates a critical indictment of consumer culture., describing a dominant psychological state of modern civilization — the example of boredom/overproduction of happiness frames a critical indictment of consumer culture,True,0.16203205,0.007741138339042664,0.01592940092086792,0.23798149824142456,-0.0042287856340408325,0.04649317264556885,0.98136455,0.9837141,0.002349555,middle
398,0,"The text discusses a MMORPG expansion pack called ""Operation Snakebite.""","Game announcement/post format with a guild store listing mechanics for a MMORPG expansion pack called ""Operation Snakebite",True,0.3798072,-0.006251603364944458,0.004001647233963013,0.21436579525470734,-0.008852988481521606,0.008500531315803528,-0.99879473,0.00015163672,0.99894637,first
398,1,The expansion includes 29 missions and new weapon and item features.,This Expansion has 29 total missions along with a bunch of new Weapon and Item features!,True,0.3798072,-0.0026029348373413086,0.014788627624511719,0.21436579525470734,0.006095290184020996,0.025846406817436218,-0.08891614,0.0096214125,0.09853755,middle
398,2,The text suggests a closing list or additional bullet points about store mechanics., suggests a closing list or additional bullet points continuing the section structure about store mechanics or purchase details.,True,0.3798072,-0.0017893314361572266,0.031184107065200806,0.21436579525470734,-0.0042458176612854,-0.004200592637062073,0.38341683,0.42566654,0.04224972,middle
398,3,The explanation expects continuation about store updates or pricing.,"strongly expecting continuation like ""The store system has been updated"" or ""All items and missions now have a specific price.""",True,0.3798072,-0.0032720565795898438,-0.015903711318969727,0.21436579525470734,-0.03108242154121399,-0.07436801493167877,0.3692986,0.37163493,0.0023363177,last
399,0,The sentence describes a physical mechanism for fox control.,"""Domed gates are one-way, allowing animals to enter but not exit, creating a tunnels which allow the animal to""",True,0.25606188,0.022639542818069458,0.017525464296340942,0.48120856285095215,0.11412286758422852,0.09737688302993774,0.46869078,0.73019737,0.2615066,middle
399,1,The explanation implies a reverse escape behavior.,implying a reverse escape behavior.,True,0.25606188,0.005538225173950195,0.001963675022125244,0.48120856285095215,0.014445662498474121,0.023017168045043945,0.9591534,0.9784551,0.01930171,middle
399,2,The sentence ends with an incomplete infinitive clause.,"""to""",True,0.25606188,-0.0001621246337890625,0.002813398838043213,0.48120856285095215,-0.0006884336471557617,-0.01642400026321411,0.8244661,0.91107035,0.08660422,last
400,0,The text discusses a historical argument about cultural history and the humanities in Australian politics.,Academic book review column with Australian historian Tony Taylor setting up a historical argument about cultural history and the humanities in Australian politics.,True,0.17069997,0.017541587352752686,0.005195245146751404,0.011714868247509003,0.008548129349946976,-0.0045910063199698925,0.0042895945,0.010365093,0.0060754986,first
400,1,The paragraph structure sets up an expectation for elaboration on cultural studies's growing scholarly status.,,False,0.17069997,,,0.011714868247509003,,,0.49639648,0.5058912,0.009494718,unanchored
400,2,"The final token ""cultural"" continues the argument about cultural history theories entering academic history.",,False,0.17069997,,,0.011714868247509003,,,0.06648712,0.08308993,0.01660281,unanchored
401,0,The paper focuses on a mid-infrared H2SO4 laser.,Technical optics paper abstract format with scientific figure caption describing a mid-infrared H2SO4 laser,True,0.17835057,0.00045002996921539307,0.0017215311527252197,0.13212357461452484,-0.006042554974555969,0.0009843558073043823,-0.98656327,0.00020235029,0.9867656,first
401,1,The experimental focus is on a specific molecular absorption peak near 1530 nm.,"s a specific wavelength center or spectral region, continuing a stated experimental focus on a particular molecular absorption peak near a center wavelength",True,0.17835057,0.001377299427986145,0.021506190299987793,0.13212357461452484,-0.006659522652626038,0.021765336394309998,-0.92125034,0.00031279417,0.92156315,middle
402,0,The book description follows a pattern of scholarly summaries about writing Hebrew literary studies.,establishing pattern of scholarly summaries about writing Hebrew literary studies.,True,0.28300148,0.0005810558795928955,0.01811954379081726,0.003085967618972063,-0.0005785808898508549,-0.0008113652002066374,0.8446035,0.89029086,0.045687363,first
402,1,The list structure mirrors earlier items with similar themes.,"mirrors earlier items (""definitions of terminology, style, conventions""), with items expected continuing the themes",True,0.28300148,0.023074239492416382,0.013040095567703247,0.003085967618972063,0.00011132098734378815,-0.00038824137300252914,0.04049103,0.042258874,0.0017678449,middle
402,2,"The final token ""phrase"" is part of an enumeration about writing issues.",,False,0.28300148,,,0.003085967618972063,,,0.98092777,0.9861894,0.0052616782,unanchored
403,0,The paragraph structure signals a concluding section or list,,False,0.14681512,,,0.18315622210502625,,,0.19857916,0.22174025,0.023161082,unanchored
403,1,"The final token ""The"" begins a noun phrase mid-sentence",,False,0.14681512,,,0.18315622210502625,,,0.96131396,0.97731256,0.015998611,unanchored
404,0,The text introduces how to detect hypertension.,,False,0.14243923,,,0.07954136282205582,,,0.9505912,0.97179,0.021198798,unanchored
404,1,"The text establishes a pattern of advice, definitions, and facts about regular screening.",,False,0.14243923,,,0.07954136282205582,,,0.9866109,0.99230754,0.005696642,unanchored
405,0,The text describes a Christmas story in Australian children's literature.,Australian children's literature resource format with educational book description listing activities and performance poem for a Christmas story,True,0.18103646,0.0008968561887741089,0.06032377481460571,0.20415088534355164,0.0019870102405548096,0.13333263993263245,-0.0021174136,0.0005567076,0.0026741212,first
405,1,The text includes a verse-play script by Jean Little.,This enjoyable verse-play script by Jean Little includes a suggested performance version of 'The Carnival Tree',True,0.18103646,0.003227517008781433,0.03235393762588501,0.20415088534355164,-0.009138017892837524,0.020555168390274048,-0.005353764,0.0007776168,0.006131381,middle
405,2,The text provides a list of activities.,a list of activities and a suggested word bank,True,0.18103646,-6.51627779006958e-05,-0.0011309236288070679,0.20415088534355164,-0.003498971462249756,-0.010898664593696594,0.8158353,0.8570726,0.04123729,middle
405,3,The text anticipates additional list items.,"""of"" ends an incomplete noun phrase (""a list of"")",True,0.18103646,0.005701571702957153,0.016652077436447144,0.20415088534355164,-0.003171280026435852,-0.017603859305381775,0.97742033,0.97931826,0.0018979283,last
406,0,The explanation discusses a technical discussion on git semantics.,"Usenet technical discussion posting explaining git semantics,",True,0.26450643,0.008227020502090454,0.007537245750427246,0.1493624895811081,0.02414238452911377,0.011166170239448547,-0.9724559,0.0009104203,0.9733663,first
406,1,"The explanation mentions different meanings of ""closedness"" and ""errors"" for the RFC author.","with longish quotes about ""closedness"" and ""errors"" having different meanings for the RFC author.",True,0.26450643,0.001883178949356079,0.022959381341934204,0.1493624895811081,0.00020460784435272217,0.03152237832546234,0.85611224,0.886784,0.0306718,first
406,2,The explanation argues that non-breaking semantic violations are acceptable.,continues an argument defending non-breaking semantic violations.,True,0.26450643,-0.0019209682941436768,0.0089225172996521,0.1493624895811081,-0.012424767017364502,0.0035760998725891113,-0.65183675,0.051771894,0.70360863,middle
406,3,"The explanation expects ""that's"" to be followed by ""still acceptable"" or ""not a violation of the semantic intent.""","strongly expecting ""still acceptable"" or ""not a violation of the semantic intent.""",True,0.26450643,0.05472499132156372,0.026958882808685303,0.1493624895811081,0.5254689604043961,0.25856851041316986,0.016744353,0.03680236,0.020058006,last
407,0,The text refers to a professional accreditation organization.,"""The National Council for Accreditation of Teacher Education (NCATE) has pioneered standards for the""",True,0.10222896,0.0019460171461105347,0.0012654662132263184,0.00025091704446822405,1.4639226719737053e-07,5.841488018631935e-06,0.9824603,0.9875223,0.005062,middle
407,1,The explanation suggests the organization is related to teacher education.,,False,0.10222896,,,0.00025091704446822405,,,0.9944506,0.9957979,0.0013472636,unanchored
408,0,The headline structure is in a news report tone.,"Indonesia media article headline structure with a news report tone,",True,0.34907064,-0.010206073522567749,0.013002395629882812,0.10362203419208527,-0.004676647484302521,0.020721495151519775,0.9869186,0.99074835,0.0038297386,first
408,1,The phrase suggests an Indonesian scholar recognized for an initiative.,implying an Indonesian scholar recognized for his initiative.,True,0.34907064,0.004351317882537842,0.002111375331878662,0.10362203419208527,0.010082840919494629,0.036661550402641296,0.009252671,0.027395176,0.018142505,middle
408,2,"The final token ""MS., "" is mid-sentence and expects a continuation.","Final token ""MS., "" is mid-sentence after ""Nama Arief Suryono, S.Ps., Drs. Subur Sinon., "" — expects a continuation",True,0.34907064,-0.006758451461791992,0.1976393759250641,0.10362203419208527,0.0003810077905654907,0.235415980219841,0.8035822,0.8224015,0.01881934,last
409,0,"The text introduces a numeric range listing age groups starting with ""Pre-K"".","""There are also many preschool math games that cover curriculum from preschool all the way up to grade school age""",True,0.22485547,0.0060710608959198,-0.003968879580497742,0.006316527724266052,0.0027488991618156433,0.0023123137652873993,0.96878207,0.98353505,0.014752997,middle
409,1,The text establishes a continuation pattern about developmental activity content for children.,,False,0.22485547,,,0.006316527724266052,,,0.98668826,0.9925788,0.0058905734,unanchored
409,2,"The final token ""pre-kindergarten"" ends an incomplete range.","""pre-kindergarten"" ends an incomplete range (""from preschool kindergarten"")",True,0.22485547,0.0010689198970794678,0.12071047723293304,0.006316527724266052,-0.000352516770362854,0.032362014055252075,0.8734336,0.93396163,0.06052807,last
410,0,The text discusses behaviors related to concealing skin tone issues.,Some people might avoid wearing clothing that exposes the areas of darkened skin tone.,True,0.2973976,0.014918804168701172,0.028715908527374268,0.16909532248973846,0.0219113826751709,-0.027092397212982178,0.9979443,0.998621,0.00067671866,middle
410,1,The explanation mentions a pattern of explaining behaviors with implied consequences.,Those individuals may also try to hide areas that have uneven skin tone,True,0.2973976,0.005156785249710083,-0.0035751760005950928,0.16909532248973846,-0.012435778975486755,-0.05900461971759796,0.972304,0.9839395,0.011635543,middle
410,2,The text describes behaviors of individuals with hidden darker skin tone.,people who have areas of hidden darker skin tone may have avoided areas with uneven skin tone,True,0.2973976,0.013178050518035889,0.011615872383117676,0.16909532248973846,0.004779696464538574,0.013265833258628845,0.9798413,0.9889492,0.009107907,last
411,0,The final prompt asks about the student's planned impact or contribution.,"""After completing this Reflective Journal, what vision(s) or impact(s) envisioning hope to make""",True,0.16090362,0.0036061257123947144,0.012433633208274841,0.0983056053519249,0.011820390820503235,0.03758469969034195,0.89908004,0.90357804,0.004497979,middle
411,1,The explanation suggests the closing question is about anticipated outcomes or contribution.,implies a final prompt question about anticipated outcomes or contribution,True,0.16090362,0.003668174147605896,0.006080895662307739,0.0983056053519249,-0.012585781514644623,0.0036491528153419495,0.9911439,0.9942931,0.0031492026,middle
412,0,Sickle cell disease causes Hemoglobin disease,Another disorder caused by sickle cell disease is Hemoglobin disease.,True,0.18928303,0.0008534491062164307,0.017033040523529053,0.038090694695711136,0.004415672272443771,0.017477646470069885,0.034730744,0.0823927,0.047661956,middle
